"COU","Country","IND","Indicator","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,29268.163,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,33190.798,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,37855.957,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,43120.506,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,47900.598,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,59300.928,,
"HKG","Hong Kong, China","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,64310.36,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,20469.829,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,22866.803,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,24808.068,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,28122.522,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,32425.365,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,37459.445,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,41971.533,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,53420.757,,
"HKG","Hong Kong, China","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,58133.587,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,3683.039,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,4036.567,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,4460.095,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,5068.276,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,5430.592,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,5661.061,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,5929.065,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,5880.171,,
"HKG","Hong Kong, China","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,6176.772,,
"ISR","Israel","I_1","Total gross premiums > Total","2007","2007","USD","US Dollar","6","Millions",,,8789.832,,
"ISR","Israel","I_1","Total gross premiums > Total","2008","2008","USD","US Dollar","6","Millions",,,10776.53,,
"ISR","Israel","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,10253.345,,
"ISR","Israel","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,11233.889,,
"ISR","Israel","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,12665.041,,
"ISR","Israel","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,12470.563,,
"ISR","Israel","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,13941.327,,
"ISR","Israel","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,14365.998,,
"ISR","Israel","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,14116.608,,
"ISR","Israel","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,15141.85,,
"ISR","Israel","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,17427.283,,
"ISR","Israel","I_2","Total gross premiums > Life","2007","2007","USD","US Dollar","6","Millions",,,4243.673,,
"ISR","Israel","I_2","Total gross premiums > Life","2008","2008","USD","US Dollar","6","Millions",,,5390.477,,
"ISR","Israel","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,5031.419,,
"ISR","Israel","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,5792.089,,
"ISR","Israel","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,6681.995,,
"ISR","Israel","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,6602.197,,
"ISR","Israel","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,7374.305,,
"ISR","Israel","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,7426.34,,
"ISR","Israel","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,7568.398,,
"ISR","Israel","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,7985.799,,
"ISR","Israel","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,9368.3,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2007","2007","USD","US Dollar","6","Millions",,,4546.159,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2008","2008","USD","US Dollar","6","Millions",,,5386.053,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,5221.926,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,5441.8,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,5983.046,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,5868.366,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,6567.023,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,6939.658,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,6548.21,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,7156.052,,
"ISR","Israel","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,8058.982,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,9539.623,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,13242.136,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,14878.103,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,16337.732,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,16973.574,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,17588.154,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,15346.49,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,15099.609,,
"MYS","Malaysia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,15156.181,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,5800.529,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,8090.431,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,8976.498,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,9906.744,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,10200.423,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,10594.447,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,9305.62,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,9317.326,,
"MYS","Malaysia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,9603.371,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,3739.095,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,5151.708,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,5901.602,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,6430.991,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,6773.148,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,6993.709,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,6040.87,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,5782.283,,
"MYS","Malaysia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,5552.81,,
"RUS","Russia","I_1","Total gross premiums > Total","2007","2007","USD","US Dollar","6","Millions",,,21485.607,,
"RUS","Russia","I_1","Total gross premiums > Total","2008","2008","USD","US Dollar","6","Millions",,,29772.409,,
"RUS","Russia","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,17582.64,,
"RUS","Russia","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,23718.11,,
"RUS","Russia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,26658.477,,
"RUS","Russia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,17298.76,,
"RUS","Russia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,18218.432,,
"RUS","Russia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,22517.125,,
"RUS","Russia","I_2","Total gross premiums > Life","2007","2007","USD","US Dollar","6","Millions",,,887.901,,
"RUS","Russia","I_2","Total gross premiums > Life","2008","2008","USD","US Dollar","6","Millions",,,744.551,,
"RUS","Russia","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,21.177,,
"RUS","Russia","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,1776.863,,
"RUS","Russia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,3353.464,,
"RUS","Russia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,2407.643,,
"RUS","Russia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,3721.081,,
"RUS","Russia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,6170.64,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2007","2007","USD","US Dollar","6","Millions",,,20597.706,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2008","2008","USD","US Dollar","6","Millions",,,29027.858,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,11135.608,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,20192.778,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,16936.84,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,14891.118,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,14497.351,,
"RUS","Russia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,16346.485,,
"SGP","Singapore","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,8664.058,,
"SGP","Singapore","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,20231.04,,
"SGP","Singapore","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,23470.377,,
"SGP","Singapore","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,24946.7,,
"SGP","Singapore","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,27186.37,,
"SGP","Singapore","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,30379.106,,
"SGP","Singapore","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,30330.996,,
"SGP","Singapore","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,33160.124,,
"SGP","Singapore","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,36830.402,,
"SGP","Singapore","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,7507.659,,
"SGP","Singapore","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,13828.477,,
"SGP","Singapore","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,15722.542,,
"SGP","Singapore","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,16402.351,,
"SGP","Singapore","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,18449.367,,
"SGP","Singapore","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,20807.765,,
"SGP","Singapore","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,21033.339,,
"SGP","Singapore","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,23738.803,,
"SGP","Singapore","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,27592.874,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,1156.399,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,6402.563,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,7747.836,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,8544.349,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,8737.003,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,9571.341,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,9297.658,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,9421.321,,
"SGP","Singapore","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,9237.528,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2007","2007","USD","US Dollar","6","Millions",,,2248.721,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2008","2008","USD","US Dollar","6","Millions",,,2852.017,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2009","2009","USD","US Dollar","6","Millions",,,3020.71,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,2884.809,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,3035.46,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,2815.977,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,2806.755,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,2779.213,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,2384.622,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,2414.006,,
"SVN","Slovenia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,2589.628,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2007","2007","USD","US Dollar","6","Millions",,,489.983,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2008","2008","USD","US Dollar","6","Millions",,,836.416,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2009","2009","USD","US Dollar","6","Millions",,,662.624,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,645.229,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,668.691,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,623.431,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,628.597,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,635.866,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,551.927,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,544.171,,
"SVN","Slovenia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,580.976,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2007","2007","USD","US Dollar","6","Millions",,,1758.738,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2008","2008","USD","US Dollar","6","Millions",,,2015.601,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2009","2009","USD","US Dollar","6","Millions",,,2358.086,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,2239.58,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,2366.769,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,2192.546,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,2178.158,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,2143.347,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,1832.694,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,1869.835,,
"SVN","Slovenia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,2008.652,,
"THA","Thailand","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,13527.951,,
"THA","Thailand","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,15644.322,,
"THA","Thailand","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,9348.712,,
"THA","Thailand","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,10794.345,,
"THA","Thailand","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,4179.24,,
"THA","Thailand","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,4849.977,,
"IND","India","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,71624.509,,
"IND","India","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,70878.067,,
"IND","India","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,100841.012,,
"IND","India","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,61213.527,,
"IND","India","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,55414.583,,
"IND","India","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,71311.835,,
"IND","India","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,10410.982,,
"IND","India","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,15463.485,,
"IND","India","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,29529.176,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2010","2010","USD","US Dollar","6","Millions",,,50271.799,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2011","2011","USD","US Dollar","6","Millions",,,56004.627,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,51451.511,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,54267.915,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,51526.567,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,47053.709,,
"ZAF","South Africa","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,42472.512,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2010","2010","USD","US Dollar","6","Millions",,,39452.704,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2011","2011","USD","US Dollar","6","Millions",,,43694.564,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,40745.802,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,42678.5,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,41475.813,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,37575.901,,
"ZAF","South Africa","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,33870.193,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2010","2010","USD","US Dollar","6","Millions",,,10819.096,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2011","2011","USD","US Dollar","6","Millions",,,12310.064,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,10705.709,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,11589.416,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,10050.754,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,9477.808,,
"ZAF","South Africa","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,8602.319,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,11464.735,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,10720.338,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,9489.667,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,10092.516,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,12559.763,,
"IDN","Indonesia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,14529.808,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,4784.472,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,5061.59,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,4835.492,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,4536.944,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,4730,,
"IDN","Indonesia","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,4953.607,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,16249.207,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,15781.928,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,14325.159,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,14629.46,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,17289.763,,
"IDN","Indonesia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,19483.415,,
"ARG","Argentina","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,13983.167,,
"ARG","Argentina","I_1","Total gross premiums > Total","2013","2013","USD","US Dollar","6","Millions",,,16642.754,,
"ARG","Argentina","I_1","Total gross premiums > Total","2014","2014","USD","US Dollar","6","Millions",,,18621.507,,
"ARG","Argentina","I_1","Total gross premiums > Total","2015","2015","USD","US Dollar","6","Millions",,,19376.335,,
"ARG","Argentina","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,19749.149,,
"ARG","Argentina","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,18518.572,,
"ARG","Argentina","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,2891.081,,
"ARG","Argentina","I_2","Total gross premiums > Life","2013","2013","USD","US Dollar","6","Millions",,,2969.3,,
"ARG","Argentina","I_2","Total gross premiums > Life","2014","2014","USD","US Dollar","6","Millions",,,3075.846,,
"ARG","Argentina","I_2","Total gross premiums > Life","2015","2015","USD","US Dollar","6","Millions",,,2966.033,,
"ARG","Argentina","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,3158.49,,
"ARG","Argentina","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,2723.953,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2012","2012","USD","US Dollar","6","Millions",,,11092.112,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2013","2013","USD","US Dollar","6","Millions",,,13673.454,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2014","2014","USD","US Dollar","6","Millions",,,15545.661,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2015","2015","USD","US Dollar","6","Millions",,,16410.303,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2016","2016","USD","US Dollar","6","Millions",,,16590.659,,
"ARG","Argentina","I_3","Total gross premiums > Non-Life","2017","2017","USD","US Dollar","6","Millions",,,15794.619,,
"BOL","Bolivia","I_1","Total gross premiums > Total","2012","2012","USD","US Dollar","6","Millions",,,316.357,,
"BOL","Bolivia","I_1","Total gross premiums > Total","2016","2016","USD","US Dollar","6","Millions",,,468.452,,
"BOL","Bolivia","I_1","Total gross premiums > Total","2017","2017","USD","US Dollar","6","Millions",,,499.083,,
"BOL","Bolivia","I_2","Total gross premiums > Life","2012","2012","USD","US Dollar","6","Millions",,,68.833,,
"BOL","Bolivia","I_2","Total gross premiums > Life","2016","2016","USD","US Dollar","6","Millions",,,156.729,,
"BOL","Bolivia","I_2","Total gross premiums > Life","2017","2017","USD","US Dollar","6","Millions",,,201.802,,
